start 
Utopia, 85189, 85195, LOC
“, 85512, 85513, MISC
Diderot, 85548, 85555, LOC
Montesquieu, 85686, 85697, PER
XI-XIV, 85807, 85813, PER
Voltaire, 85820, 85828, PER
Eldorado, 85881, 85889, PER
XVII-XVIII, 85923, 85933, ORG
Marquis de Sade, 85948, 85963, MISC
Morellys Code de la Nature, 86179, 86205, MISC
Postulat “la raison veut, 86256, 86280, MISC
la loi ordonne”, 86282, 86297, MISC
Mercier, 86425, 86432, MISC
L’, 86434, 86436, MISC
Zeit, 86552, 86556, MISC
“, 86598, 86599, MISC
Rêve s’il en fut jamais”, 86599, 86623, MISC
Merciers Roman, 86674, 86688, MISC
Individuums, 86965, 86976, MISC
XXVIII, 87091, 87097, MISC
Zukunftsentwurfs, 87214, 87230, LOC
angelsächsischen, 87299, 87315, MISC
“petit cabinet, 87422, 87436, MISC
“ordre”, 87612, 87619, MISC
“, 87633, 87634, MISC
“perfection”, 87652, 87664, MISC
“, 87678, 87679, MISC
Merciers Freiheitsbegriff, 87725, 87750, PER
Narrativik, 88209, 88219, PER
soziale, 88261, 88268, MISC
Dominanz, 88344, 88352, PER
Charybdis, 89221, 89230, PER
“parti dévot, 89344, 89356, MISC
Pierre-Daniel Huets, 89388, 89407, PER
Traité sur l’origine des romans, 89445, 89476, MISC
Symptomatisch, 89566, 89579, LOC
Crébillon fils, 89629, 89643, PER
heroisch-galanten Roman, 89982, 90005, MISC
Mme de Lafayette, 90046, 90062, PER
“nouvelle” fuhrt, 90075, 90091, MISC
Ich-Romans, 90154, 90164, MISC
libertinen, 90193, 90203, LOC
galant-lizenziösen, 90205, 90223, LOC
Romans, 90225, 90231, LOC
Briefroman, 90242, 90252, MISC
Zeit, 90293, 90297, MISC
Jesuit, 90410, 90416, ORG
Charles Porée, 90417, 90430, PER
Voltaires, 90443, 90452, LOC
Diderots, 90457, 90465, LOC
moralästhetischen, 90471, 90488, LOC
Daguesseau, 90600, 90610, PER
Sammelausgaben, 91049, 91063, LOC
Auszügen, 91069, 91077, LOC
Bibliothèque bleue, 91200, 91218, LOC
soziale, 91405, 91412, MISC
soziale, 91525, 91532, MISC
“roturier”, 91546, 91556, MISC
Sittenroman, 91627, 91638, PER
Romanhelden, 91719, 91730, MISC
zeitgenössische Gesellschaft, 91840, 91868, ORG
Individuums, 91912, 91923, MISC
Erzählens, 91998, 92007, LOC
Marquis de Sade, 92832, 92847, LOC
Idée sur les romans, 92865, 92884, MISC
Chevalier de Jaucourt, 92930, 92951, MISC
Huet, 92997, 93001, PER
Encyclopédie-Mitaibeiter Jaucourt, 93250, 93283, MISC
“récit fictif de diverses aventures merveilleuses ou vraisemblables de la vie humaine”, 93298, 93384, MISC
“choses utiles, 93430, 93444, MISC
l’amour du bien et du bon”, 93577, 93603, MISC
englischen, 93681, 93691, MISC
Mercure de France, 94042, 94059, ORG
chez toutes les Nations, 94116, 94139, ORG
le miroir des passions, 94141, 94163, MISC
le tableau fidèle du cœur humain, 94165, 94197, LOC
renferment en outre la tradition précieuse, 94199, 94241, PER
du costume, 94254, 94264, PER
de la manière de voir, 94266, 94287, PER
de sentir, 94289, 94298, ORG
d’agir & de s’, 94300, 94314, ORG
temps dont ils parlent, 94327, 94349, ORG
ou, 94351, 94353, ORG
tout au moins, 94355, 94368, ORG
Louis-Sébastien Mercier, 94462, 94485, PER
c’est celui qui offre en idée le plan d’une félicité publique et nationale”, 94639, 94714, MISC
Gesellschaft auf allen sozialen und psychologischen Ebenen, 94952, 95010, ORG
sozialen, 95185, 95193, MISC
Marivaux, 95396, 95404, LOC
Le Paysan parvenu, 95406, 95423, LOC
zeitsatirische, 95455, 95469, LOC
Marivaux’ La vie de Marianne, 95563, 95591, MISC
Vie de Marianne, 95693, 95708, LOC
“double registre”, 95721, 95738, MISC
Prevosts Véritable histoire du Chevalier, 95780, 95820, LOC
Grieux et de Manon Lescaut, 95825, 95851, LOC
Mémoires d’un homme de qualité, 96253, 96283, MISC
Montesquieus, 96417, 96429, PER
“une espèce de roman”, 96475, 96496, MISC
Zeit, 96813, 96817, MISC
Diderots, 97257, 97265, PER
Romans, 97465, 97471, LOC
Rousseaus Briefroman Julie ou La Nouvelle Héloïse, 97604, 97653, PER
Rousseau, 97860, 97868, PER
Richardson, 97874, 97884, PER
Mme de Staël, 98174, 98186, PER
Essai sur les fictions, 98188, 98210, PER
“, 98443, 98444, MISC
Bernardin de Saint-Pierres Paul et Virginie, 98520, 98563, PER
Gesellschaft und der Unschuld
, 98760, 98790, ORG
Rousseauist, 98940, 98951, PER
Rétif de la Bretonne, 98961, 98981, PER
Rousseau du ruisseau”, 98988, 99009, LOC
Nicolas, 99197, 99204, PER
La paysanne pervertie, 99400, 99421, PER
Justine, 99440, 99447, MISC
Sades Justine, 99472, 99485, PER
Rousseauist, 99602, 99613, PER
Choderlos de Laclos, 99692, 99711, PER
Rétifs, 99767, 99773, PER
“bonne compagnie, 99887, 99903, MISC
Rousseaus Nouvelle Héloïse, 100154, 100180, PER
“J’ai vu les mœurs de mon temps, 100182, 100213, MISC
& j’ai publié ces Lettres”, 100215, 100241, MISC
Laclos’, 100254, 100261, MISC
Kontinuitäten, 100354, 100367, MISC
romanesken Erzählformen und -inhalte, 100386, 100422, ORG
Ich-Roman, 100437, 100446, LOC
Briefroman, 100455, 100465, MISC
“roman personnel”, 100490, 100507, MISC
Xavier de Maistres, 100551, 100569, MISC
Voyage autour de ma chambre, 100611, 100638, MISC
Romantheorie der Zeit, 100820, 100841, MISC
Libertiner, 100977, 100987, PER
100 im Jahr 1789, 101213, 101229, MISC
16 im Jahr 1794, 101245, 101260, MISC
Louvet de Couvrays Les amours du chevalier de Faublas, 101387, 101440, PER
Mercure de France, 101457, 101474, LOC
qu’on n’en lira plus, 101569, 101589, MISC
qu’on n’en doit
plus lire, 101591, 101616, MISC
N’est-il donc pas encore permis de reposer sur, 101618, 101664, MISC
Les ames tendres &, 101734, 101752, ORG
réels, 101810, 101815, PER
Leur interdira-t-on les larmes, 101817, 101847, MISC
qu’on en doive écarter tout ce qui ne sert pas immédiatement à l’instruction, 101937, 102013, MISC
Le rire enfin serait-il, 102015, 102038, MISC
“sensibilité”, 102316, 102329, MISC
Zeit, 102419, 102423, MISC
Zeit, 102587, 102591, MISC
Louvet de Couvrays Briefroman Émilie de Varmont, 102626, 102673, PER
Louvet, 102823, 102829, PER
sozialen, 102972, 102980, MISC
Thermidor, 103626, 103635, PER
Balzacs, 103714, 103721, PER
Briefroman L'Émigré, 103754, 103773, MISC
Sénac de Meilhan, 103809, 103825, PER
Romans, 103880, 103886, PER
Schauerroman, 104326, 104338, PER
französischen, 104414, 104427, MISC
englischen, 104474, 104484, MISC
Marquis de Sade, 104943, 104958, MISC
Sades, 105000, 105005, PER
“gothic novel”, 105100, 105114, MISC
Genre
, 105168, 105174, MISC
dont l’Europe
entière se ressentait, 105240, 105275, MISC
Pour qui connaissait tous les malheurs dont les méchants, 105277, 105333, MISC
les hommes, 105351, 105361, PER
le roman devenait aussi difficile à faire, 105363, 105404, MISC
que monotone à lire, 105406, 105425, MISC
il n’y avait point d’individu qui n’eût plus, 105427, 105471, MISC
que n’en pouvait peindre en un siècle, 105519, 105556, MISC
le plus fameux
romancier de la littérature, 105558, 105600, MISC
il fallait donc appeler, 105602, 105625, MISC
l’enfer à son secours, 105626, 105647, PER
Marquis de Sade, 105869, 105884, PER
Sades, 106125, 106130, PER
Divin Marquis, 106527, 106540, PER
Infortunes de la vertu, 106547, 106569, MISC
Justine ou les malheurs de la vertu, 106593, 106628, ORG
Sade, 106703, 106707, PER
{La nouvelle Justine ou les malheurs de la vertu, 106734, 106782, MISC
Histoire de Juliette ou les prospérités du vice, 106790, 106837, MISC
Justine, 106977, 106984, MISC
Sadesche Roman, 107301, 107315, MISC
Nouvelle Justine, 107329, 107345, LOC
Sade, 107649, 107653, PER
Sades, 107842, 107847, PER
“, 107892, 107893, MISC
christlichen, 107972, 107984, MISC
Marquis de Sade, 108084, 108099, PER
romaneske, 108137, 108146, PER
“romantisme Empire, 108266, 108284, MISC
französische, 108337, 108349, MISC
Ariès, 108410, 108415, LOC
Georges Duby, 108418, 108430, PER
Histoire de la vie privée, 108440, 108465, PER
III, 108467, 108470, PER
Paris, 108504, 108509, LOC
Frank Baasner, 108516, 108529, PER
Ideals, 108607, 108613, LOC
Heidelberg, 108615, 108625, LOC
Frankreich, 108686, 108696, LOC
La Mettrie, 108719, 108729, PER
Helvétius, 108731, 108740, PER
Diderot, 108742, 108749, PER
Sade, 108751, 108755, LOC
München, 108757, 108764, LOC
Bauer-Funke, 108779, 108790, PER
französische, 108796, 108808, MISC
Gesellschaft und Kultur, 108832, 108855, ORG
Stuttgart, 108878, 108887, LOC
Düsseldorf, 108890, 108900, LOC
Leipzig, 108903, 108910, LOC
Genèse de l’esthétique française, 108929, 108961, PER
Pisa, 108982, 108986, LOC
Paul Bénichou, 108993, 109006, PER
Le Sacre de l’écrivain, 109008, 109030, PER
Essai sur l’, 109043, 109055, PER
Paris, 109119, 109124, LOC
Le Concentrique et l’, 109151, 109172, LOC
Lumières, 109196, 109204, LOC
Paris, 109206, 109211, LOC
La Politique et sa mémoire, 109238, 109264, MISC
Le Politique et l’historique dans la pensée des Lumières, 109266, 109322, MISC
Paris, 109324, 109329, LOC
Christian Bergmann, 109336, 109354, PER
Frankfurt/M., 109399, 109411, LOC
Roland Bonnei, 109418, 109431, PER
Catherine Rubinger, 109434, 109452, PER
Femmes savantes et femmes d’esprit, 109462, 109496, MISC
Women intellectuals of the French Enlightenment Century, 109498, 109553, MISC
New York, 109555, 109563, LOC
Frankfurt/M., 109566, 109578, LOC
Jean-Claude Bourdin, 109585, 109604, PER
Les Matérialistes au XVIIIe siècle, 109614, 109648, LOC
Paris, 109650, 109655, LOC
Fernand Braudel, 109662, 109677, PER
Ernest Labrousse, 109680, 109696, PER
Bd. 2, 109751, 109756, LOC
Temps de l’âge seigneurial aux préludes de l’âge industriel, 109771, 109830, MISC
Paris, 109844, 109849, LOC
Peter Bürger, 109856, 109868, PER
französischen, 109882, 109895, MISC
Frankfurt/M., 109912, 109924, LOC
Emst Cassirer, 109931, 109944, PER
Roger Chartier, 109993, 110007, PER
Lectures, 110009, 110017, PER
Paris, 110060, 110065, LOC
Pierre Chaunu, 110072, 110085, PER
La Civilisation de l’Europe, 110087, 110114, PER
Lumières, 110119, 110127, PER
Paris, 110129, 110134, LOC
Jacques Chouillet, 110141, 110158, PER
L’, 110160, 110162, PER
Lumières, 110177, 110185, ORG
Paris, 110187, 110192, LOC
Robert Darnton, 110199, 110213, PER
Bohème littéraire et Révolution, 110215, 110246, ORG
Paris, 110286, 110291, LOC
Robert Darnton, 110298, 110312, PER
La Fin des Lumières, 110314, 110333, PER
Mesmérisme et Révolution, 110335, 110359, MISC
Paris, 110361, 110366, LOC
Robert Darnton, 110373, 110387, PER
Edition et sédition, 110389, 110408, MISC
l’univers de la littérature clandestine au XVIIIe siècle, 110410, 110466, PER
Paris, 110468, 110473, LOC
Robert Darnton, 110480, 110494, PER
L’Aventure de 1’Encyclopédie, 110496, 110524, PER
Un Best-seller au siècle des Lumières, 110538, 110575, MISC
Paris, 110577, 110582, LOC
L’Idée d’, 110603, 110612, MISC
Lumières, 110636, 110644, PER
Paris, 110658, 110663, LOC
Michel Delon, 110670, 110682, PER
Pierre Malandain, 110685, 110701, PER
Littérature du XVIIIe siècle, 110703, 110731, PER
Paris, 110733, 110738, LOC
Jean Deprun, 110745, 110756, PER
Paris, 110817, 110822, LOC
Dictionnaire européen des Lumières, 110829, 110863, PER
Paris, 110907, 110912, LOC
Béatrice Didier, 110919, 110934, PER
La Littérature de la Révolution française, 110936, 110977, ORG
Paris, 110979, 110984, LOC
Béatrice Didier, 110991, 111006, PER
Histoire de la littérature française du XVIIIe siècle, 111008, 111061, PER
Paris, 111063, 111068, LOC
Herbert Dieckmann, 111075, 111092, PER
europäischen Aufklärung, 111106, 111129, ORG
München, 111131, 111138, ORG
Jacques Domenech, 111145, 111161, PER
L'Ethique des Lumières, 111163, 111185, PER
Les Fondements de la morale dans la philosophie française du XVIIIe siècle, 111187, 111261, PER
Paris, 111263, 111268, LOC
Michèle Duchet, 111275, 111289, PER
Lumières, 111331, 111339, PER
Paris, 111341, 111346, LOC
Jean Ehrard, 111353, 111364, PER
L'Idée de nature en France dans la première moitié du XVIIIe siècle, 111366, 111433, PER
Paris, 111435, 111440, LOC
Jean Fabre, 111447, 111457, PER
Lumières, 111459, 111467, PER
Energie et nostalgie de Rousseau à Mickiewicz, 111483, 111528, ORG
Paris, 111530, 111535, LOC
Dire et mal dire, 111557, 111573, ORG
Paris, 111612, 111617, LOC
Roger Favre, 111624, 111635, PER
La Mort au siècle des Lumières, 111637, 111667, ORG
Lyon, 111669, 111673, ORG
François Furet, 111680, 111694, PER
Mona Ozouf, 111697, 111707, PER
Dictionnaire critique de la Révolution française, 111709, 111757, PER
Paris, 111759, 111764, LOC
Pierre Gascar, 111771, 111784, PER
Les Ecrivains de la Révolution, 111786, 111816, PER
Paris, 111818, 111823, LOC
Marcel Gauchet, 111830, 111844, PER
La Révolution, 111846, 111859, PER
la souveraineté, 111874, 111889, PER
le peuple et la représentation, 111891, 111921, LOC
Paris, 111934, 111939, LOC
Paul Geyer, 111946, 111956, PER
Descartes, 112014, 112023, PER
Rousseau, 112028, 112036, PER
Tübingen, 112038, 112046, LOC
Dena Goodman, 112053, 112065, PER
The Republic of Letters, 112067, 112090, MISC
A Cultural History of the French Enlightenment, 112092, 112138, MISC
Ithaca, 112140, 112146, ORG
N.Y., 112148, 112152, LOC
London, 112156, 112162, LOC
Pierre Goubert, 112169, 112183, PER
Daniel Roche, 112186, 112198, PER
Les Français et l' Ancien Régime, 112200, 112232, PER
Paris, 112234, 112239, LOC
Ces Livres qu’on ne lit que d’une main, 112267, 112305, MISC
Lecture et lecteurs de livres pornographiques au XVIIIe siècle, 112307, 112369, MISC
Aix-en-Provence, 112371, 112386, LOC
Lumières, 112433, 112441, LOC
Paris, 112443, 112448, LOC
Hans Ulrich Gumbrecht, 112455, 112476, PER
Frankreich, 112528, 112538, LOC
München/Wien, 112540, 112552, LOC
Paul Hoffmann, 112559, 112572, PER
Lumières, 112602, 112610, LOC
Paris, 112612, 112617, LOC
Paul Hoffmann, 112624, 112637, PER
Paris, 112691, 112696, LOC
La Crise de la conscience européenne, 112716, 112752, ORG
Paris, 112766, 112771, LOC
Paul Hazard, 112778, 112789, PER
La Pensée européenne au XVIIIe siècle de Montesquieu à Lessing, 112791, 112853, ORG
Paris, 112855, 112860, LOC
Caroline Jacot-Grappa, 112867, 112888, PER
L’Homme dissonant au dix-huitième siècle, 112890, 112930, PER
Oxford, 112932, 112938, ORG
Thomas M. Kavanagh, 112945, 112963, PER
Literature and the Art in the French Enlightenment, 112991, 113041, ORG
Philadelphia, 113043, 113055, ORG
PA, 113057, 113059, LOC
Erich Köhler, 113067, 113079, PER
Aufklärung II, 113113, 113126, PER
französischen, 113159, 113172, MISC
Dietmar Rieger, 113193, 113207, PER
Stuttgart, 113209, 113218, LOC
Französischen Revolution, 113267, 113291, MISC
Stuttgart, 113310, 113319, LOC
Werner Krauss, 113326, 113339, PER
Frankreich, 113390, 113400, LOC
Berlin, 113403, 113409, LOC
Weimar, 113412, 113418, LOC
Catherine Larrère, 113425, 113442, PER
L’Invention de l’économie au XVIIIe siècle, 113444, 113486, PER
du droit naturel à la physiocratie, 113488, 113522, MISC
Paris, 113524, 113529, LOC
Emmanuel Le Roy Ladurie, 113536, 113559, PER
L’, 113561, 113563, PER
Louis XIII à Louis XV, 113581, 113602, PER
Paris, 113615, 113620, LOC
Masseau, 113634, 113641, PER
L'Invention de l’intellectuel dans l’Europe du XVIIIe siècle, 113643, 113703, PER
Paris, 113705, 113710, LOC
Robert Mauzi, 113717, 113729, PER
Paris, 113811, 113816, LOC
Robert Mauzi, 113823, 113835, PER
Maintenant sur ma Route, 113837, 113860, PER
Orléans, 113866, 113873, PER
Roland Mortier, 113880, 113894, PER
Lumières, 113928, 113936, PER
Genf, 113938, 113942, LOC
Roland Mortier, 113949, 113963, PER
L'Originalité, 113965, 113978, PER
Une nouvelle Catégorie esthétique au siècle des Lumières, 113980, 114036, PER
Genf, 114038, 114042, LOC
François Moureau, 114049, 114065, PER
Le Roman vrai de l'Encyclopédie, 114067, 114098, PER
Paris, 114100, 114105, LOC
Peter Nagy, 114112, 114122, PER
Paris, 114151, 114156, LOC
Lectures interdites, 114183, 114202, PER
Le travail, 114204, 114214, MISC
Paris, 114258, 114263, LOC
John C. O’Neal, 114270, 114284, PER
The Authority of Experience, 114286, 114313, ORG
Sensationist Theory in the French Enlight-enment, 114315, 114363, ORG
Philadelphia, 114365, 114377, ORG
PA, 114379, 114381, ORG
Connaissance et rêve, 114409, 114429, ORG
rie, 114430, 114433, ORG
Lumières, 114456, 114464, LOC
New York et al., 114466, 114481, LOC
René Pomeau, 114488, 114499, PER
L'Europe des Lumières, 114501, 114522, PER
cosmopolitisme, 114524, 114538, PER
Paris, 114577, 114582, LOC
Pierre Rétat, 114589, 114601, PER
Le Journalisme d’Ancien Régime, 114603, 114633, PER
Lyon, 114635, 114639, ORG
Daniel Roche, 114646, 114658, PER
Républicains, 114660, 114672, PER
Gens de culture et Lumières au XVIIIe siècle, 114686, 114730, PER
Paris, 114732, 114737, LOC
Daniel Roche, 114744, 114756, PER
La France des Lumières, 114758, 114780, ORG
Paris, 114782, 114787, LOC
Jacques Roger, 114794, 114807, PER
Les Sciences de la vie dans la pensée française au XVIIIe siècle, 114809, 114873, ORG
Paris, 114875, 114880, LOC
Colloque sous la présidence de Werner Krauss, 114924, 114968, ORG
René Pomeau, 114970, 114981, PER
Roger Garaudy, 114983, 114996, PER
Jean Fabre, 114998, 115008, PER
Paris, 115010, 115015, LOC
Hans Sanders, 115022, 115034, PER
Das Subjekt der Moderne, 115036, 115059, MISC
Tübingen 1987, 115139, 115152, MISC
Fritz Schalk, 115154, 115166, PER
französischen, 115180, 115193, MISC
Frankfurt/M., 115206, 115218, ORG
Albert Soboul, 115225, 115238, PER
Lumières, 115261, 115269, LOC
Paris, 115271, 115276, LOC
Jürgen von Stackeiberg, 115283, 115305, PER
München, 115330, 115337, LOC
Jean Starobinski, 115344, 115360, PER
L'Invention de la liberté, 115362, 115387, PER
Genf, 115400, 115404, LOC
Paul Van Tieghem, 115411, 115427, PER
Le Sentiment de la nature et le préromantisme européen, 115429, 115483, PER
Paris, 115485, 115490, LOC
Jean Weisgerber, 115497, 115512, PER
Les Masques fragiles, 115514, 115534, LOC
Esthétique et formes de la littérature rococo, 115536, 115581, LOC
Lausanne, 115583, 115591, LOC
Roman
Lise Andriès, 115601, 115619, PER
La Bibliothèque bleue, 115621, 115642, LOC
Une Tradition éditoriale, 115661, 115685, MISC
Oxford, 115687, 115693, ORG
Florence Bancaud-Maënen, 115700, 115723, PER
Le Roman d’apprentissage en Europe au XVIIIe siècle, 115725, 115776, MISC
Paris, 115778, 115783, LOC
Le Roman français au XVIIIe siècle, 115812, 115846, MISC
Paris, 115848, 115853, LOC
Rudolf Behrens, 115860, 115874, PER
Theodizee, 115888, 115897, PER
französische, 115964, 115976, MISC
Tübingen, 115996, 116004, LOC
Georges Benrekassa, 116011, 116029, PER
Fables de la personne, 116031, 116052, PER
Paris, 116092, 116097, LOC
Peter Brooks, 116104, 116116, PER
The Novel of Worldliness, 116118, 116142, ORG
Princeton, 116144, 116153, ORG
Cazenobe, 116168, 116176, PER
Le Système du libertinage de Crébillon à Laclos, 116178, 116225, MISC
Oxford, 116227, 116233, LOC
Fictional France, 116257, 116273, ORG
Social Reality in the French Novel, 116275, 116309, ORG
Providence, 116322, 116332, LOC
N. Y., 116334, 116339, LOC
Oxford, 116343, 116349, LOC
München, 116352, 116359, LOC
Comille, 116377, 116384, PER
L, 116386, 116387, PER
Mannheim, 116429, 116437, LOC
Henri Coulet, 116444, 116456, PER
Le Roman jusqu ’à la Révolution, 116458, 116489, MISC
Paris, 116491, 116496, LOC
Valérie van Crugten-André, 116503, 116528, PER
Le Roman du libertinage, 116530, 116553, PER
Redécouverte et réhabilitation, 116566, 116596, ORG
Paris, 116598, 116603, LOC
Genf, 116606, 116610, LOC
Catherine Cusset, 116617, 116633, PER
Les Romanciers du plaisirs, 116635, 116661, LOC
Essai, 116663, 116668, LOC
Paris, 116670, 116675, LOC
René Démoris, 116682, 116694, PER
Le Roman à la première personne, 116696, 116727, MISC
Classicisme aux Lumières, 116732, 116756, PER
Paris, 116758, 116763, LOC
David J. Denby, 116770, 116784, PER
Sentimental Narrative and the Social Order, 116786, 116828, ORG
France, 116832, 116838, LOC
Cambridge, 116851, 116860, LOC
Ma, 116862, 116864, LOC
Klaus Dirscherl, 116873, 116888, PER
Der Roman der Philosophen, 116890, 116915, MISC
Diderot, 116917, 116924, PER
Rousseau, 116927, 116935, PER
Voltaire, 116938, 116946, LOC
Tübingen, 116948, 116956, LOC
William F. Edmiston, 116963, 116982, PER
four Eighteenth-Century French Novels, 117023, 117060, ORG
London, 117062, 117068, LOC
Jean Fabre, 117075, 117085, PER
Paris, 117149, 117154, LOC
Roland Galle, 117161, 117173, PER
französischen, 117224, 117237, MISC
München, 117275, 117282, LOC
Rolf Geißler, 117289, 117301, PER
Frankreich, 117386, 117396, LOC
Berlin, 117398, 117404, LOC
Pierre Hartmann, 117411, 117426, PER
Le Contrat et la séduction, 117428, 117454, PER
Essai sur la subjectivité amoureuse dans le roman des Lumières, 117456, 117518, PER
Paris, 117520, 117525, LOC
Jan Herman, 117532, 117542, PER
Le mensonge romanesque, 117544, 117566, PER
Paramètres, 117568, 117578, PER
Amsterdam, 117624, 117633, LOC
Leuven, 117636, 117642, LOC
Huet, 117662, 117666, PER
Le Héros, 117668, 117676, PER
Essai sur le roman d’ascension sociale au XVIIIe siècle, 117692, 117747, PER
Paris, 117749, 117754, LOC
The Family Romance of the French Revolution, 117772, 117815, ORG
Berkeley et al. 1992, 117817, 117837, MISC
Claire Jacquier, 117839, 117854, PER
Romans, 117877, 117883, PER
au XVIIIe siècle, 117894, 117910, MISC
Lausanne, 117912, 117920, LOC
Henri Lafon, 117927, 117938, PER
Espaces romanesques du XVIIIe siècle, 117940, 117976, PER
Madame de Villedieu à Nodier, 117992, 118020, PER
Paris, 118022, 118027, LOC
Philippe Laroche, 118034, 118050, PER
évolution de la notion de libertinage dans le roman français du XVIIIe siècle, 118077, 118154, PER
Québec, 118156, 118162, LOC
Wolfgang Matzat, 118169, 118184, PER
Rousseau, 118274, 118282, PER
Balzac, 118287, 118293, LOC
Tübingen, 118295, 118303, LOC
Le Dilemme du roman au XVIIIe siècle, 118323, 118359, MISC
New Haven, 118361, 118370, LOC
Paris, 118373, 118378, LOC
Vivienne Mylne, 118385, 118399, PER
The Eighteenth Century French Novel, 118401, 118436, ORG
Techniques of Illusion, 118438, 118460, MISC
Manchester 1965, 118462, 118477, MISC
Hans Rudolf Picard, 118479, 118497, PER
Heidelberg, 118565, 118575, ORG
Jean Rousset, 118582, 118594, PER
Narcisse romancier, 118596, 118614, PER
Paris, 118616, 118621, LOC
Jacques Rustin, 118628, 118642, PER
Le Vice à la mode, 118644, 118661, ORG
Etude sur le roman français du XVIIIe siècle de 'Manon Lescaut, 118663, 118725, PER
’ à l’apparition de ‘La Nouvelle Héloïse ’, 118725, 118767, MISC
Paris, 118781, 118786, LOC
Jean-Paul Sermain, 118793, 118810, PER
Studies on Voltaire and the Eighteenth Century, 118850, 118896, MISC
Oxford 233, 118898, 118908, MISC
Jürgen Siess, 118917, 118929, PER
Diderot, 119031, 119038, PER
Restif, 119040, 119046, PER
Lespinasse, 119048, 119058, PER
Paderborn, 119060, 119069, LOC
Jürgen von Stackeiberg, 119076, 119098, PER
Rabelais, 119104, 119112, LOC
Voltaire, 119117, 119125, LOC
französischen, 119146, 119159, MISC
München, 119168, 119175, LOC
The Art of Make-Believe, 119260, 119283, MISC
New Haven, 119285, 119294, LOC
London, 119297, 119303, LOC
Philip Stewart, 119310, 119324, PER
Le Masque et la parole, 119326, 119348, PER
Le Langage de l’amour au XVIIIe siècle, 119350, 119388, MISC
Paris, 119390, 119395, LOC
Philip Stewart, 119402, 119416, PER
Half-told Tales, 119418, 119433, PER
Dilemmas of Meaning in three French Novels, 119435, 119477, MISC
Chapel Hill, 119479, 119490, MISC
Tony Tanner, 119497, 119508, PER
Adultery in the Novel, 119510, 119531, ORG
Baltimore, 119533, 119542, LOC
London, 119545, 119551, LOC
Pierre Trahard, 119558, 119572, PER
Les Maîtres de la sensibilité au XVIIIe siècle, 119574, 119620, LOC
Paris, 119622, 119627, LOC
Le Roman épistolaire, 119656, 119676, MISC
Paris, 119678, 119683, LOC
